Campaign;Campaign ID;Avg. impr. freq. / user;Unique users
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22439032317;;
LOC_HRV_HR_BAR_BLUE_NA_Feb-Mar-Flight_PR_NA_2023-2-19_2023-3-10_;21027893883;;
VID_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23034204641;;
OMD_SLO_MG-MG_MultipleProducts_obbladesq322023_CF_01.08.2023_14.09.2023_GDN_performancemax;20419709662;;
OMD_SLO_BEA-BEA_MultipleProducts_haircareq42023_CF_26.9.-30.10.2023_gdn_awareness;20583471990;;
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070221480;;
2021_05_Steamers_GDN_REM;13242390690;;
OMD_RS_BEA_HairCare_haircareq42022_CF_15.11.2022_31.12.2022_Dis;18936459581;;
Philips_Starwars_December_YT;1014327304;;
Philips | Steamers | YT - Q4 | 2020;11763817115;;
VID_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_YT_20.2.-30.4.2024.;21042907897;;
Philips | HairCare | 2021 | Q1 | YT Bumper;12350230683;;
Philips - Sonicare Q2 - 2022 - YT;16618109948;;
Philips | Shaving | 2021 | Q4  | GDN;15306849989;;
Philips_SoniCare_2017_YouTube;847736793;;
2021_05_Multigroomers_GDN;13184884737;;
OMD_RS_MG_Hybrid_onebladeq22022_CF_15.06.2022_10.07.2022_YT;17488859510;;
2020_10_Garment_Care_GDN;11301966194;;
2021_05_Steamers_GDN;13086114930;;
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025. #2;23163122769;;
OMD_SLO_BEA-BEA_IPL_lumeaq22023_CF_10.04.2023_15.06.2023_gdn_performancemax;19958946717;;
Dr Oetker Super kaša July 2023 (DN) - CPC;20318556924;;
Philips | Coffee | Q4 | 2019 | Mobile;7859224450;;
Hervis Otvorenje Osijek KW22 May - Jun 2023 (DN) - CPC;20202527423;;
Philips_HandSticks_2018_Display;1264076866;;
OMD_SRB_MG-MG_MultipleProducts_obbladeq22023_CF_05.06.2023_19.07.2023_performancemax;20253137512;;
DIS_OMD_RS-EN_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_05.06.-30.07.GDN #2;21827445054;;
VID_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23136133814;;
Hervis Digi letak KW31 August 2023 (DN) - CPC;20412040307;;
Philips_SmartClean_2017_YouTube;971811482;;
2021_03_Philips_Garment_Care_GDN_REM;12519116565;;
DG_OMD_SI-EN_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 05.06.-30.07.DEMAND GEN;21336321578;;
Hervis Digi letak KW 34 August 2023 (DN) - CPC;20488889917;;
Philips | Coffee | Q4 | 2020 | GDN desktop;11539989557;;
LOC_HRV_HR_BAR_BLUE_NA_Oct-Flight_PR_NA_2024-10-01_2024-10-27;21749432041;;
LOC_HRV_HR_BAR_BLUE_NA_BlueBox-Feb-Mar_PR_NA_2023-02-20_2023-03-19_ReachMix;19596491958;;
Dr. Oetker Božićna kampanja Nov-Dec 2024 (YT) - CPM;21918550998;;
Dr. Oetker greška 2;20508486884;;
Greška - OneBlade;23486502168;;
OMD_SRB_MG-MG_MultipleProducts_obblades322023_CF_01.08.2023_14.09.20233_GDN_performancemax;20419785358;;
PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;22680238722;;
PMAX_OMD_RS-SR_GB_OG_OneBladeBlades_OneBlade360Blades_RECMANOB_GOO_BRD_BLADES 6.8.-25.9.2024._P.MAX;21549317266;;
2021_02_One_Blade_GDN;12321651298;;
OMD_SRB_BEA-BEA_IPL_lumeaq22023_CF_17.04.2023_15.06.2023_gdn_performancemax;19999432716;;
2021_03_Philips_HairCare_GDN;12477540382;;
VID_OMD_RS-SR_GB_BTY_Hrcr_Styl_NA_GOO_AUD_DES_SenseIQ_YT_1.2.-30.3.2026.;23512888975;;
Philips | Steamgenerators Q1 2021 | YT;12528321579;;
Hervis SDXXL KW21 May 2023 (DN) - CPC;20195459174;;
OMD_RS_BHIW_OralHygiene_sonicareq22022_CF_01.06.2022_07.07.2022_DIS_Remarketing;17366181769;;
OMD_RS_MG_Grooming_multigroomq22022_CF_25.04.2022_05.06.2022_DIS Remarketing;16959583407;;
Philips | Shaving | GDN - Desktop | Q4 | 2020;11644787196;;
Philips | Sonicare Burst | 2021 | Q1 + Q2 | RTG  | GDN;12495847347;;
OMD_SLO_BEA-BEA_FemDep_epilatorsq22023_CF_12.06.2023_18.07.2023_GDN_performancemax;20282561932;;
Hervis SDXXL KW38 September 2023 (DN) - CPC;20574832753;;
VID_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23172866092;;
2021_05_Espresso_GDN;12862322310;;
VID_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_YT_14.11.-31.12.2025.;23283992828;;
Philips | Flossers Q2 | 2022 | GDN - PURCHASE;17479828535;;
Philips | Lumea | Q2 | 2019 | 05 | GDN - RTG | 1.000;1883110445;;
PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;;
PMAX_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_PMAX_5.4.-15.6.2024.;21168023696;;
Philips | Coffee Q2 | 2021 | GDN | RTG;12788606073;;
OMD_SLO_MG-MG_Grooming_multigroomq22023_CF_04.05.2023_14.06.2023_discovery;20101314947;;
Philips | Handsticks | Q4 2020 | YT;11094211827;;
Philips | Handstick | YT (Ajda) | Q3 | 2020;10187758789;;
Philips | Lumea Q4 - Oct | 2021 | YT true view |  Consideration;14989590668;;
Hervis SDXXL February KW8 2023 (DN) - CPC;19722046984;;
DG_OMD_RS-SR_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_1.4.-15.6.2024.;21142651633;;
LOC_HRV_HR_BAR_PESS_NA_Sep-Oct_PR_NA_2024-09-15_2024-10-15;21694924302;;
HR_Barilla_December_(YT)_Discovery_Ad_2022;19310689830;;
Philips | Steamers | GDN rtg - Desktop | Q4 | 2020;11624335327;;
PMAX_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23140199437;;
Philips | Coffee | Q3 | 2020 | GDN RTG;9592093671;;
VID_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22425754280;;
VID_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_YT_14.11.-31.12.2025.;23283969599;;
OMD_RS_MG_Grooming_multigroomq22022_CF_11.05.2022_30.05.2022_YT(bumper);16976568895;;
PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22657308689;;
Philips_SteamGeneratorsQ42019_YT;6503291415;;
Philips | Lumea Q4 | 2021 | GDN / OCT / RT-G;14986401051;;
Hervis Digi letak KW26 Jun - Jul 2023 (DN) - CPC;20324773663;;
OMD_RS_BEA_IPL_lumeaq22022_CF_15.04.2022_30.06.2022_DIS;16914016922;;
Philips | Coffee Q2 | 2021 | YT | seq. Variety;12913244138;;
Philips_Handsticks_Q4_2019;6625380374;;
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_5.4.-15.6.2024.;21188184165;;
Philips - Sonicare Q2 - 2022 - YT #2;16871935611;;
DG_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22548317505;;
DG_OMD_SI-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_LUMEA;21398209669;;
DIS_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_GDN_14.11.-31.12.2025.;23288353174;;
OMD_RS_BEA-BEA_HairCare_haircareq42021_CF_01.10.2021_30.11.2021_DIS - Remarketing;14908279097;;
OMD_RS_BHIW_OralHygiene_sonicareq22022_CF_05.05.2022_30.06.2022_DIS;17156794064;;
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;;
Philips | Handsticks | Q4 2020 | GDN desktop RTG;11167012718;;
OMD_SLO_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_GDN_performance_max;20732718674;;
OMD_SI_OHC-PT_MultipleProducts_sfkq3_CF_15.9.2023_31.10.2023_GDN_discovery;20559738676;;
VID_OMD_RS-SR_OHC_OHC_OHCX_ALL_NA_GOO_AUD_DES_OHC_20.1.-31.1.2026.;23475010740;;
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;;
VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_YT_1.10.-15.12.2024._greška;21768688311;;
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;;
PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23210024144;;
PMAX_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_21.10.-24.12.2024.;21833939729;;
Philips | Coffee | Q3 | 2020 | GDN mobile RTG;9592231320;;
Philips | Lumea Q2 | 2022 | GDN - RTG Purchase;16796986546;;
Philips | TV | Q3 | 2020 | GDN;10582967261;;
Philips | Air | GDN - Mobile | Q4 | 2020;11729054128;;
Philips | Lumea Q2 | 2022 | YT bumper #2;16796671423;;
Philips | Handsticks | Q4 2020 | GDN desktop;11081763074;;
Philips_SLO_SoniCare_Desktop;959464728;;
2020_09_Handsticks_GDN #2;13087337491;;
VID_OMD_RS-SR_GB_OG_OneBladeBlades_OneBlade360Blades_RECMANOB_GOO_BRD_BLADES 6.8.-25.9.2024._YOUTUBE;21545521328;;
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_1.10.-15.12.2024.;21779113828;;
OMD_SLO_BEA-BEA_IPL_lumeaq12023_CF_10.02.2023_15.03.2023_gdn_performancemax;19661268207;;
PMAX_OMD_SI-EN_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_08.10.-30.12.2024._PMAX;21783819795;;
Philips | Shaving | 2021 | Q4 | YT;15267918219;;
Philips - Shaving Q4 - 2022 - YT;18929882620;;
Philips | OHC | Sonicare | Q4 2020 | GDN desktop RTG;11527379944;;
Philips | Handsticks | Q4 2020 | GDN mobile RTG;11168115543;;
DIS_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23163170868;;
OMD_SLO_MG-MG_MultipleProducts_obbladesq12023_CF_20.01.2023_20.02.2023_YouTube;19592181569;;
Dr. Oetker Božićna kampanja Nov-Dec 2024 (DN) - CPC;21928839304;;
Philips | HairCare | 2021 | Q1 | RTG-Desktop | GDN;12374207419;;
OMD_SLO_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_discovery_consideration;20736463879;;
Hervis Otvorenje Vinkovci 2 KW17 April 2023 (DN) - CPC;20035108789;;
2020-2021_12_Espresso_GDN;11723490142;;
No;21827553792;;
OMD_SLO_OHC-PT_MultipleProducts_sonicareq4_CF_27.10.2023_22.12.2023_gdn_awareness;20720913735;;
OMD_SRB_MG-MG_MultipleProducts_obbladesq12023_CF_20.02.2023_15.04.2023_GDN_performancemax;19716261043;;
OMD_SRB_MG-MG_Grooming_multigroomq42023_CF_20.11.-25.12.2024_gdn_consideration_rt;20785070113;;
VID_OMD_RS-SR_GB_OG_Grooming_GroomingUndivided_NA_GOO_BRD_MultigroomQ3_10.09.-31.10.2024._Youtube;21691996987;;
OMD_SLO_MG-MG_Grooming_multigroomq22023_CF_04.05.2023_14.06.2023_gdn_performancemax;20105073787;;
DG_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_SHAVER_6.11.-20.12.2024.;21879766200;;
OMD_SLO_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_gdn_awareness;20736445813;;
Philips | Coffee | Q4 | 2020 | YT | seq. Full Automatic;11545012952;;
Philips | Coffee Q2 | 2021 | YT | seq. Desire;12912470064;;
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;22352726045;5.3;373,610
Dr. Oetker Easter March 2024 (DN) - CPC;21079940098;;
Philips_Avent_Display_2017;995143854;;
Philips | Handsticks Q2 | YT bumper;13320364269;;
DIS_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_GDN_1.11.-12.12.2025.;23200040769;;
DG_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_21.10.-24.12.2024.;21827352468;;
PMAX_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;22448389351;;
ne radi 2;21837853867;;
2020_12_Lumea_YT;11623637722;;
Philips | Coffee | Q4 | 2019 | Mobile | RTG;7865845667;;
Philips - SenseiQ Q4 - 2022 - GDN PURCHASE;18507676509;;
DIS_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23168583044;;
Philips - OneBlade Q1 - 2022 - YT;16226702083;;
DG_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.4.-15.6.2025.;22442272935;;
Hervis Digi letak KW 1 January 2022 (DN) - CPC;19537366547;;
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;22356422344;7.3;135,707
OMD_SLO_OHC-PT_MultipleProducts_powerflosserq22023_CF_19.06.2023_11.08.2023_gdn_performancemax;20296931446;;
PMAX_OMD_SI-SL_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom 20.09.-10.11.2025.;23155482644;;
2020_07_One_Blade_GDN;10443328767;;
VID_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22309555849;2.1;664,012
OMD_SRB_MG-MG_MultipleProducts_obbladeq42023_CF_10.10.2023_25.11.2023_GDN_performance_max;20637035709;;
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22305875906;7.3;511,651
LOC_HRV_HR_BAR_COLL_NA_NA_PR_NA_2024-04-22_2024-05-31;21214245351;;
Philips | Steamers | YT | Q3 | 2020;10322117693;;
PMAX_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OB Blades_PMAX_20.1.-20.2.2024.;20948921988;;
Philips | Sonicare | Q2 | 2022 |  GDN;16604887608;;
Philips | Handstick | GDN | 01 | 2019;1680442250;;
LOC_HRV_HR_BAR_PESS_NA_Pesto-March_PR_NA_2025-03-10_2025-03-30_NA;22306320697;3;664,048
PMAX_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_15.10-15.12.2025.;23136950325;;
Philips - SenseiQ Q4 - 2022 - GDN - test;18506394149;;
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;22686031805;;
OMD_RS_MG-MG_Hybrid_onebladeq42021_CF_01.10.2021_30.11.2021_DIS;14828963731;;
Philips - Sonicare Q4 - 2022 - GDN - CON;18812929358;;
DG_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_1.10.-15.12.2024.;21779102800;;
2020_06_OneBlade_YT;10191896828;;
Philips Multigroomers 2022 Q2 purchase GDN rtg;16906503502;;
Philips | OHC | Sonicare | Q4 2020 | GDN desktop #2;11413239117;;
OMD_SRB_BEA-BEA_FemDep_epilatorsq22023_CF_12.06.2023_18.07.2023_GDN_discovery;20285379505;;
2021_05_Lumea_YT;12874189810;;
Philips | Coffee | Q4 | 2019 | Desktop;7865752226;;
OMD_SLO_MG-MG_MultipleProducts_obbladesq12023_CF_20.01.2023_20.02.2023_GDN_conversion;19591965347;;
Philips_PerfectCare_2018_Display;847708206;;
OMD_RS_BEA_IPL_lumeaq42022_CF_14.10.2022_15.12.2022_Dis;18597428613;;
VID_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23162921025;;
2021_05_Espresso_YT;12838469983;;
VID_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_YT_20.2.-30.4.2024.;21035181033;;
Hervis Digi letak KW15 April 2023 (DN) - CPC;19969181027;;
Philips | Sonicare Q3 2021 | YT;14725539305;;
Philips | OHC | Sonicare | Q2 | 2019 |  GDN;1917262205;;
Philips | Lumea | Q2 | 2019 | 04 | GDN | 3.000;1775513221;;
OMD_SRB_MG-MG_Grooming_multigroomq42023_CF_20.11.-25.12.2024_gdn_awareness;20784962593;;
2020_06_Handsticks_YT_V2;10367867475;;
DG_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22514381406;;
DG_OMD_SI-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_ONEBLADE;21394181459;;
VID_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 16.6.-20.8.2025.;22679984082;;
Philips | Steam Generators | YT | Q3 | 2020;10341343919;;
Philips - Sonicare Q4 - 2022 - GDN - PUR;18687210855;;
2020_06_Lumea_YT_Skipp;10224475848;;
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_21.10.-24.12.2024.;21833891519;;
Borotalco ACTIVEiraj se Dec 2022 - Jan 2023 (YT) - TrueView - CPV;19316962525;;
Philips | Steamgenerators Q4 2020 | YT;11121197025;;
VID_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_1.10.-15.12.2024.;21775324487;;
2021_01_Air_GDN_Rem;12102227484;;
LOC_HRV_HR_BAR_COLL_NA_Collezione-Oct-Nov_PR_NA_2023-10-23_2023-11-19_ReachMix;20680620958;;
Borotalco Men Aug - Sep 2025 (CPV) - VVC;22919079036;;
Dr. Oetker Easter March -  April 2023. (YT) - CPM;19780102440;;
Dr. Oetker High Protein Pudding September 2024 (DN) - CPC;21649942444;;
Philips | Lumea | Oct | 2021 | 04 | YT bumper |  Consideration;14986172331;;
OMD_SLO_OHC-PT_MultipleProducts_sonicareq4_CF_27.10.2023_22.12.2023_GDN_performance_max;20727382256;;
2020_07_Garment_Care_GDN_REM;10438483882;;
2021_05_Handsticks_YT;13086037638;;
LOC_HRV_HR_BAR_PESS_NA_Feb-Mar-Flight_PR_NA_2024-2-19_2024-3-10_;21034649732;;
VID_OMD_SI-SL_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22514313036;;
Philips | Sonicare Burst | 2021 | Q1 + Q2  | 05 | GDN;12948414956;;
OMD_SLO_OHC-PT_MultipleProducts_sonicareq12023_CF_20.02.2023_15.04.2023_GDN_awareness;19707939483;;
DG_OMD_SI-SL_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom 15.4.-4.6.;22448545813;;
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_DG_7.3.-15.5.2024.;21075765015;;
2021_03_One_Blade_REM;12321709837;;
OMD_SLO_MG-MG_MultipleProducts_onebladeq22023 _CF_12.06.2023_26.07.2023_GDN_discovery;20275134178;;
Philips_HairCare_2018_Display;1071461754;;
Philips | Steamers | GDN - Desktop | Q3 | 2020;10263258449;;
VID_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22548314541;;
PMAX_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22445568686;;
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare Prestige_20.08.-30.09._Youtube;21611237965;;
Philips | Steam generators | GDN - Desktop - RTG | 03 | 2019;1751745001;;
OMD_RS_BEA_IPL_lumeaq42022_CF_24.10.2022_22.12.2022_Dis Remarketing;18666245511;;
Dr. Oetker Easter Apr 2025 (YT) - Reach Mix - CPM;22378998132;1.3;302,905
Philips_SteamGeneratorsQ42019_GDN_RTG;6511204200;;
2020_06_One_Blade_YT_Skipp;10219595416;;
2021_02_One_Blade_YT;12321756424;;
2021_05_Lumea_GDN_Rem_2;12874667476;;
VID_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;22444782155;;
2021_05_Lumea_GDN_Rem;12873855735;;
DG_OMD_RS-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_ONEBLADE;21387841323;;
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;;
PMAX_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_PMAX_Parents_1.11.-12.12.2025.;23209534063;;
Philips | Steam generators | GDN - Mobile - RTG | 03 | 2019;1751744878;;
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 1 st shave 9.9.-9.10.2024._teens;21678400038;;
2021_06_OneBlade_YT;13525125313;;
2020_06_Garment_Care_YT_V2;10367942625;;
2021_02_OneBlade_YT;12364244293;;
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_08.10.-30.12.2024._YOUTUBE;21790210028;;
Philips | Shaving | GDN - RTG- Desktop | Q4 | 2020 #2;11708820908;;
Philips | OHC | Sonicare | Q3 | 2020 | GDN mobile;10257815686;;
DG_OMD_SI-SL_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom 20.09.-10.11.2025.;23159899915;;
OMD_RS_BHIW_OralHygiene_sonicareq42022_CF_01.11.2022_31.12.2022;18782075710;;
OMD_RS_BEA-BEA_IPL_lumeaq42021_CF_01.11.2021_31.12.2021_YT;15106166791;;
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23130385353;;
lumeaq22022 - YouTube;16900373400;;
OMD_SLO_MG-MG_Grooming_multigroomq42023_CF_20.11.-25.12.20233_gdn_consideration_rt;20781277409;;
Philips | Steamgenerators Q1 2021 | GDN mobile;12528253374;;
Philips | Coffee | Q3 | 2020 | GDN mobile;9544262396;;
Philips | Coffee | Q1 | 2020 | GDN mobile #2;9592229406;;
PMAX_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;22149298726;;
OMD_SLO_MCC-MCC_InfantFeedingSolutions_aventq22023_CF_08.05.2023_08.07.2023_gdn_consideration;20111869870;;
Hervis Otvorenje Rijeka KW16 April 2023 (DN) - CPC;19986719454;;
OMD_SRB_MG-MG_MultipleProducts_obbladesq12023_CF_20.02.2023_15.04.2023_YouTube;19714965071;;
2020_10_One_Blade_REM;11363160881;;
OMD_RS_BEA-BEA_HairCare_haircareq42021_CF_01.10.2021_30.11.2021_DIS;14827811442;;
OMD_SRB_MG-MG_Grooming_multigroomq42023_CF_20.11.-25.12.2024_GDN_performance_max;20774837685;;
Philips | Lumea | GDN mobile | Q2/3 | 2020;10177708709;;
Philips - OneBlade Q4 - 2022 - YT bad;18512518276;;
OMD_RS_BHIW_OralHygiene_sonicareq22022_CF_05.05.2022_15.06.2022_YT;17148552136;;
KRIVO KOPIRANO - OBRISANO;21042067130;;
VID_OMD_SI-SL_GB_S_SX_ALL_NA_GOO_AUD_DES_Shaving_15.1.-28.2.2026.;23464086239;;
VID_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22524433186;;
Borotalco 120 godina July-August 2024 (YT) - Reach Mix;21499434474;;
Dr. Oetker High Protein Pudding April 2024 (DN) - CPC;21161181562;;
Philips - SenseiQ Q2 - 2022 - GDN - PURCHASE;17535683661;;
Philips | Steamgenerators Q4 2020 | GDN desktop RTG;11119767068;;
Philips | Sonicare | 2021 | Q3  | GDN | RTG;14862273799;;
Philips | Steamgenerators Q4 2020 | GDN mobile RTG;11121838783;;
Borotalco Invisible Nov - Dec 2024 (YT) - Reach Mix;21907287569;;
Philips_Smart_Clean_2017_Display;966819040;;
Philips | Steamers | GDN mobile | Q4 | 2020;11624134237;;
OMD_RS_MG_Hybrid_onebladeq42022_CF_01.10.2022_31.10.2022 - YT;18474839448;;
2021_07_One_Blade_REM;13525146868;;
PMAX_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_PMAX_20.10.-31.12.2025.;23172774658;;
OMD_RS_MG-MG_Hybrid_onebladeq42021_CF_01.10.2021_30.11.2021_YT;14829021322;;
DG_OMD_RS-EN_GB_BEA_Femaledepilation_Epilatormidend_NA_GOO_BRD_Epilators_07.06.-19.07.;21365129267;;
Philips - Sonicare Q4 - 2022 - GDN - CON;18693882395;;
DG_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23130333303;;
Philips - OneBlade Q2 - 2022 - GDN - REM;17561260471;;
2020_09_Handsticks_YT;11065347071;;
PMAX_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23028088689;;
Dr. Oetker Ristorante Feliciana Feb 2025 (YT) - Reach Mix - CPM;22200112980;2.7;570,691
2020_07_Garment_Care_GDN;10440676707;;
PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;23140032403;;
Dr Oetker High Protein Pudding September 2023 (DN) - CPC;20523905977;;
Philips | Lumea Q2 | 2021 | YT bumper;12898656191;;
Hervis Digi letak KW19 May 2023 (DN) - CPC;20120731345;;
